,user_id,item_id,review_date,rented for,category,size,fit,height_inches,weight,age,rating
18101,1995,3926,2016-07-20,5,27,9,1,9,27,23,5
18102,1995,2647,2016-08-09,8,27,9,1,9,27,23,5
18103,1995,2908,2017-12-23,2,62,5,2,9,27,23,5
18104,1996,2746,2017-02-18,8,10,14,2,9,49,45,5
18105,1996,5185,2017-02-18,8,17,5,2,9,49,45,5
18106,1996,3173,2017-02-23,4,24,9,1,9,49,45,5
18107,1996,3998,2017-02-26,8,39,20,1,9,49,45,5
18108,1996,2570,2017-03-03,8,64,16,1,9,49,45,5
18109,1996,2416,2017-03-09,4,39,9,1,9,49,45,5
18110,1996,2665,2017-03-09,4,3,9,1,9,49,45,5
18111,1996,3574,2017-04-24,4,16,9,1,9,49,45,5
18112,1996,4327,2017-05-18,8,17,14,1,9,49,45,5
18113,1996,3639,2017-06-06,4,48,14,1,9,49,45,4
18114,1996,768,2017-06-12,4,17,16,1,9,49,45,5
18115,1996,3642,2017-06-15,2,39,20,1,9,49,45,5
18116,1997,4516,2015-11-29,7,17,5,1,8,35,13,5
18117,1997,5216,2015-11-29,7,46,5,1,8,35,13,5
18118,1997,1100,2016-07-27,7,46,5,1,8,35,13,5
18119,1997,1020,2017-01-30,7,17,5,1,8,35,13,5
18120,1997,2993,2017-01-30,7,17,4,1,8,35,13,5
18121,1997,4853,2017-09-14,7,17,2,1,8,35,13,5
18122,1998,430,2016-06-22,7,21,12,2,14,47,17,4
18123,1998,4937,2016-06-29,7,17,9,1,14,47,17,4
18124,1998,23,2017-06-19,7,17,12,1,14,47,17,4
18125,1998,1474,2017-07-11,7,33,10,1,14,47,17,5
18126,1998,2596,2017-07-11,5,45,16,1,14,47,17,5
18127,1998,2923,2017-07-11,5,50,14,1,14,47,17,5
18128,1998,4375,2017-07-11,5,17,12,1,14,47,17,5
18129,1999,3221,2015-11-09,2,10,20,2,10,80,33,5
18130,1999,1337,2015-11-24,8,17,20,1,10,80,33,5
18131,1999,3746,2016-03-04,2,11,20,1,10,80,33,5
18132,1999,1137,2016-04-05,5,21,27,1,10,80,33,5
18133,1999,2282,2016-08-10,5,45,27,1,10,80,33,5
18134,2000,680,2012-03-25,3,21,21,2,15,59,14,4
18135,2000,1622,2015-11-08,7,17,16,1,15,59,14,5
18136,2000,5426,2016-12-06,4,33,16,1,15,59,14,4
18137,2000,5205,2017-01-04,5,17,16,2,15,59,14,4
18138,2000,4659,2017-06-18,7,21,17,1,15,59,14,5
18139,2001,3016,2017-02-28,6,11,9,2,6,27,32,3
18140,2001,2717,2017-03-08,4,62,9,1,6,27,32,4
18141,2001,4958,2017-03-08,5,17,9,1,6,27,32,5
18142,2001,3054,2017-05-23,4,62,5,1,6,27,32,4
18143,2001,1821,2017-12-01,1,17,5,1,6,27,32,5
18144,2002,1558,2013-07-02,7,17,16,1,11,52,20,5
18145,2002,680,2014-01-02,3,21,17,1,11,52,20,4
18146,2002,5104,2016-04-14,3,21,17,1,11,52,20,5
18147,2002,519,2017-03-13,3,21,17,3,11,52,20,5
18148,2002,4935,2017-03-13,3,21,13,1,11,52,20,5
18149,2002,5352,2017-03-14,6,17,20,3,11,52,20,5
18150,2003,181,2016-09-23,8,17,9,1,10,42,25,4
18151,2003,1710,2016-09-30,8,46,9,1,10,42,25,5
18152,2003,5307,2016-11-01,8,17,9,1,10,42,25,5
18153,2003,4203,2016-11-14,8,17,9,1,10,42,25,5
18154,2003,5286,2017-01-11,8,17,9,2,10,42,25,1
18155,2004,1435,2013-06-19,3,21,12,1,9,77,17,5
18156,2004,4424,2015-12-03,3,17,16,1,9,77,17,5
18157,2004,586,2017-08-04,5,17,20,3,9,77,17,5
18158,2004,4363,2017-08-04,5,46,20,1,9,77,17,5
18159,2004,5440,2017-08-04,7,17,20,1,9,77,17,5
18160,2004,614,2017-10-02,7,17,20,1,9,77,17,4
18161,2005,1778,2014-09-01,7,46,16,1,9,37,22,5
18162,2005,1459,2014-10-08,7,46,16,1,9,37,22,4
18163,2005,486,2015-03-30,7,17,12,1,9,37,22,5
18164,2005,891,2015-04-28,7,17,12,1,9,37,22,4
18165,2005,888,2015-09-01,3,17,9,2,9,37,22,5
18166,2005,3189,2015-09-10,2,59,9,1,9,37,22,5
18167,2005,105,2015-10-08,8,17,9,1,9,37,22,5
18168,2005,597,2016-09-26,3,21,10,1,9,37,22,5
18169,2005,4861,2016-09-26,7,46,9,1,9,37,22,5
18170,2006,1558,2013-07-16,7,17,5,1,11,32,20,4
18171,2006,777,2015-02-02,5,46,5,1,11,32,20,4
18172,2006,5430,2015-06-12,8,17,5,1,11,32,20,4
18173,2006,2993,2015-08-18,7,17,6,1,11,32,20,5
18174,2006,1800,2015-09-28,7,21,6,1,11,32,20,4
18175,2006,1099,2015-12-13,5,17,5,1,11,32,20,3
18176,2007,3034,2017-01-29,5,62,5,1,7,32,17,5
18177,2007,3104,2017-01-29,5,50,9,1,7,32,17,5
18178,2007,374,2017-02-07,5,46,5,1,7,32,17,5
18179,2007,481,2017-02-07,5,17,9,1,7,32,17,5
18180,2007,318,2017-02-20,8,17,5,1,7,32,17,5
18181,2007,3341,2017-02-20,8,24,5,1,7,32,17,5
18182,2007,5378,2017-02-20,8,17,2,3,7,32,17,4
18183,2007,3990,2017-03-07,2,48,5,1,7,32,17,5
18184,2007,3649,2017-03-18,4,11,5,2,7,32,17,5
18185,2007,3456,2017-03-28,5,62,5,1,7,32,17,5
18186,2007,3448,2017-04-18,2,24,9,3,7,32,17,5
18187,2007,4066,2017-04-18,5,17,5,1,7,32,17,5
18188,2007,4719,2017-05-16,3,21,12,1,7,32,17,4
18189,2008,486,2016-02-01,7,17,5,1,6,15,18,5
18190,2008,381,2016-11-30,5,17,5,1,6,15,18,5
18191,2008,4517,2016-11-30,7,17,5,1,6,15,18,5
18192,2008,5510,2016-11-30,7,17,5,1,6,15,18,5
18193,2008,126,2017-06-20,7,17,5,1,6,15,18,5
18194,2009,2331,2016-03-22,5,62,9,1,9,37,15,5
18195,2009,2586,2016-03-22,5,50,9,1,9,37,15,5
18196,2009,1515,2016-05-21,5,17,12,3,9,37,15,2
18197,2009,3427,2016-06-02,2,45,12,1,9,37,15,5
18198,2009,4517,2016-06-18,4,17,12,3,9,37,15,5
18199,2010,872,2014-02-16,4,17,16,3,2,22,27,5
18200,2010,538,2014-06-22,5,17,9,1,2,22,27,4
18201,2010,1174,2014-06-22,3,17,9,1,2,22,27,5
18202,2010,3912,2014-12-30,4,17,9,1,2,22,27,5
18203,2010,1992,2017-12-16,8,17,9,1,2,22,27,5
18204,2010,2100,2017-12-16,8,47,9,1,2,22,27,5
18205,2010,2392,2017-12-16,2,44,9,2,2,22,27,5
18206,2010,4361,2017-12-16,5,17,9,1,2,22,27,5
18207,2010,4660,2017-12-16,4,17,9,1,2,22,27,5
18208,2010,5016,2017-12-16,7,17,12,1,2,22,27,5
18209,2010,5116,2017-12-16,4,17,9,1,2,22,27,5
18210,2011,721,2017-04-15,2,17,16,3,11,61,17,4
18211,2011,2408,2017-04-15,2,3,20,1,11,61,17,5
18212,2011,3503,2017-04-15,2,5,20,1,11,61,17,4
18213,2011,1203,2017-05-25,5,47,16,3,11,61,17,4
18214,2011,1653,2017-05-25,2,47,16,1,11,61,17,5
18215,2012,805,2015-08-05,8,46,2,1,6,7,20,5
18216,2012,460,2015-08-19,1,47,2,2,6,7,20,3
18217,2012,2399,2015-08-19,2,62,2,1,6,7,20,4
18218,2012,1916,2015-09-21,1,17,5,2,6,7,20,4
18219,2012,1763,2016-06-23,3,46,2,2,6,7,20,4
18220,2013,224,2016-12-11,7,17,14,1,10,50,15,5
18221,2013,3124,2017-01-02,3,17,12,1,10,50,15,4
18222,2013,268,2017-06-07,3,17,16,3,10,50,15,3
18223,2013,826,2017-06-07,7,17,12,1,10,50,15,4
18224,2013,5488,2017-06-07,7,21,12,1,10,50,15,5
18225,2014,2588,2017-09-06,8,62,16,1,7,47,26,5
18226,2014,3669,2017-09-12,8,62,12,1,7,47,26,5
18227,2014,3417,2017-09-27,2,24,9,1,7,47,26,5
18228,2014,3226,2017-09-28,2,24,12,1,7,47,26,4
18229,2014,3727,2017-10-11,2,10,12,1,7,47,26,5
18230,2014,5349,2017-10-11,1,17,12,1,7,47,26,4
18231,2014,3027,2017-10-23,8,62,12,1,7,47,26,5
18232,2014,3042,2017-10-23,2,24,14,3,7,47,26,4
18233,2014,4591,2017-10-23,5,17,12,1,7,47,26,5
18234,2015,1326,2014-05-19,3,21,21,1,11,67,19,5
18235,2015,5481,2014-11-11,7,46,16,1,11,67,19,3
18236,2015,2566,2016-06-20,8,50,20,1,11,67,19,4
18237,2015,2682,2016-06-20,8,16,20,1,11,67,19,4
18238,2015,4464,2016-07-18,8,17,23,3,11,67,19,5
18239,2015,4294,2016-08-10,2,17,20,1,11,67,19,5
18240,2015,2037,2016-08-22,8,17,20,1,11,67,19,3
18241,2015,2003,2016-09-04,2,17,20,1,11,67,19,5
18242,2015,756,2016-10-10,8,46,23,1,11,67,19,4
18243,2015,5151,2016-10-10,8,17,20,1,11,67,19,4
18244,2015,1991,2017-03-07,8,46,23,1,11,67,19,4
18245,2016,1558,2014-08-12,7,17,12,1,7,36,18,5
18246,2016,4724,2014-11-12,5,17,9,1,7,36,18,5
18247,2016,1695,2016-09-19,2,17,9,1,7,36,18,4
18248,2016,1784,2016-09-19,8,17,12,1,7,36,18,4
18249,2016,4375,2016-09-22,4,17,12,1,7,36,18,5
18250,2016,2513,2016-11-01,5,27,9,1,7,36,18,5
18251,2016,2841,2016-11-01,2,62,9,2,7,36,18,4
18252,2016,4749,2016-11-01,5,17,9,1,7,36,18,4
18253,2017,1483,2016-04-22,8,17,5,1,10,43,22,4
18254,2017,2047,2016-04-22,8,17,2,1,10,43,22,5
18255,2017,4432,2016-04-22,8,46,5,2,10,43,22,2
18256,2017,958,2016-05-13,8,17,2,1,10,43,22,5
18257,2017,4525,2016-10-12,5,17,9,3,10,43,22,3
18258,2017,3657,2017-03-10,8,48,5,2,10,43,22,2
18259,2018,5059,2015-03-30,3,21,5,1,9,27,13,5
18260,2018,2,2015-08-26,5,17,5,1,9,27,13,5
18261,2018,2684,2015-08-26,6,45,9,1,9,27,13,5
18262,2018,3167,2015-08-26,5,62,9,1,9,27,13,5
18263,2018,3963,2015-08-26,5,21,5,1,9,27,13,5
18264,2018,4621,2015-08-26,6,17,5,1,9,27,13,5
18265,2018,4984,2015-08-26,4,46,5,1,9,27,13,5
18266,2019,1409,2016-12-28,8,17,12,3,6,37,19,5
18267,2019,1740,2016-12-28,8,17,9,1,6,37,19,5
18268,2019,5508,2016-12-28,5,17,12,1,6,37,19,5
18269,2019,2853,2017-02-09,2,54,9,1,6,37,19,5
18270,2019,2388,2017-03-29,2,10,9,2,6,37,19,4
18271,2019,4515,2017-03-29,8,17,12,1,6,37,19,5
18272,2019,4086,2017-04-18,2,24,9,1,6,37,19,5
18273,2019,5039,2017-05-05,6,17,9,2,6,37,19,5
18274,2019,4013,2017-05-11,2,3,9,1,6,37,19,5
18275,2019,1602,2017-07-03,6,17,9,1,6,37,19,5
18276,2019,378,2017-07-12,2,17,12,1,6,37,19,5
18277,2019,4514,2017-07-12,2,17,12,3,6,37,19,3
18278,2020,491,2012-12-11,5,17,5,2,7,47,24,5
18279,2020,1463,2014-04-25,7,17,5,1,7,47,24,5
18280,2020,5279,2017-06-12,7,17,14,3,7,47,24,4
18281,2020,2066,2017-07-06,2,17,9,1,7,47,24,4
18282,2020,734,2017-07-17,5,17,9,1,7,47,24,4
18283,2021,826,2017-04-15,2,17,9,1,12,46,12,5
18284,2021,4455,2017-07-23,4,17,9,1,12,46,12,4
18285,2021,5036,2017-07-23,8,46,14,1,12,46,12,4
18286,2021,3635,2017-08-31,4,17,9,1,12,46,12,5
18287,2021,5039,2017-09-14,2,17,9,1,12,46,12,5
18288,2022,5032,2017-10-20,5,17,16,1,10,67,16,4
18289,2022,292,2017-10-23,7,17,16,1,10,67,16,5
18290,2022,2861,2017-10-23,8,62,14,1,10,67,16,4
18291,2022,1543,2017-11-13,8,17,14,2,10,67,16,4
18292,2022,2746,2017-11-13,8,10,14,1,10,67,16,4
18293,2022,3154,2017-11-13,8,3,14,1,10,67,16,5
18294,2023,2196,2017-10-16,2,62,5,2,7,36,16,5
18295,2023,3228,2017-10-16,2,15,5,1,7,36,16,5
18296,2023,2086,2017-10-19,1,17,5,1,7,36,16,5
18297,2023,3925,2017-10-19,2,59,5,2,7,36,16,5
18298,2023,606,2017-11-15,7,17,5,1,7,36,16,5
18299,2023,2501,2017-11-15,2,57,2,2,7,36,16,5
18300,2023,2541,2017-11-15,2,48,5,2,7,36,16,5
18301,2024,1514,2013-10-09,7,17,2,1,10,27,16,4
18302,2024,2718,2017-03-10,3,17,9,3,10,27,16,4
18303,2024,3205,2017-03-17,2,41,2,3,10,27,16,3
18304,2024,4428,2017-09-07,1,17,5,3,10,27,16,5
18305,2024,5158,2017-11-15,1,17,9,1,10,27,16,5
18306,2025,4640,2015-06-23,1,43,9,1,11,52,24,4
18307,2025,3803,2016-04-23,2,11,9,1,11,52,24,3
18308,2025,2175,2016-04-26,2,54,9,1,11,52,24,5
18309,2025,2216,2017-05-26,8,54,9,2,11,52,24,4
18310,2025,3574,2017-05-26,8,16,9,1,11,52,24,5
18311,2025,5088,2017-05-26,8,17,9,2,11,52,24,5
18312,2026,1273,2017-10-19,7,17,12,1,12,53,18,5
18313,2026,3066,2017-10-25,2,11,20,2,12,53,18,4
18314,2026,4830,2017-12-03,6,17,14,1,12,53,18,5
18315,2026,3520,2017-12-19,2,3,14,2,12,53,18,5
18316,2026,3567,2017-12-19,2,62,12,1,12,53,18,5
18317,2027,1279,2015-02-13,1,17,9,3,5,14,42,3
18318,2027,4670,2015-02-28,1,17,9,1,5,14,42,5
18319,2027,572,2015-03-15,3,21,5,1,5,14,42,4
18320,2027,4506,2016-05-15,4,17,5,1,5,14,42,5
18321,2027,5478,2016-07-12,7,21,2,1,5,14,42,4
18322,2027,433,2016-07-26,7,17,2,1,5,14,42,5
18323,2027,2075,2016-08-16,5,17,5,1,5,14,42,4
18324,2028,28,2016-11-05,7,17,12,1,7,36,44,4
18325,2028,239,2016-11-05,4,17,12,1,7,36,44,4
18326,2028,1533,2016-11-20,7,21,15,1,7,36,44,4
18327,2028,4969,2016-12-28,4,17,14,1,7,36,44,5
18328,2028,580,2017-01-09,7,17,12,1,7,36,44,5
18329,2028,914,2017-07-09,5,17,9,1,7,36,44,4
18330,2028,4426,2017-07-09,7,17,16,1,7,36,44,4
18331,2028,4752,2017-07-09,5,17,16,1,7,36,44,5
18332,2028,1321,2018-01-02,5,17,23,3,7,36,44,5
18333,2028,1702,2018-01-02,4,17,20,3,7,36,44,4
18334,2028,5155,2018-01-02,4,17,20,1,7,36,44,5
18335,2029,141,2015-12-15,5,17,29,2,11,110,23,4
18336,2029,1934,2015-12-15,1,17,33,1,11,110,23,5
18337,2029,67,2017-10-26,5,46,35,2,11,110,23,2
18338,2029,1077,2017-10-26,5,46,29,1,11,110,23,5
18339,2029,1693,2017-10-26,5,17,33,1,11,110,23,3
18340,2029,5295,2017-10-26,7,17,27,2,11,110,23,5
18341,2029,1828,2017-12-14,5,17,35,1,11,110,23,5
18342,2030,1137,2014-03-06,3,21,21,1,14,47,37,5
18343,2030,1259,2015-02-23,1,17,9,2,14,47,37,5
18344,2030,1033,2015-12-04,6,17,16,1,14,47,37,4
18345,2030,1148,2015-12-04,6,17,12,1,14,47,37,5
18346,2030,1240,2015-12-04,5,46,16,1,14,47,37,5
18347,2030,1254,2015-12-04,8,17,20,3,14,47,37,5
18348,2030,4238,2015-12-04,1,17,14,1,14,47,37,4
18349,2030,4942,2015-12-04,1,17,9,1,14,47,37,5
18350,2030,1457,2016-04-11,4,46,12,2,14,47,37,5
18351,2031,3898,2015-10-24,7,46,12,3,16,52,17,5
18352,2031,1577,2015-11-03,7,17,14,2,16,52,17,4
18353,2031,5066,2015-11-13,8,47,12,1,16,52,17,5
18354,2031,959,2016-03-04,8,17,9,1,16,52,17,5
18355,2031,2108,2016-03-04,2,2,12,1,16,52,17,5
18356,2031,2619,2016-03-04,8,11,12,1,16,52,17,5
18357,2031,1568,2016-04-12,5,17,9,1,16,52,17,5
18358,2031,2130,2016-04-12,8,15,9,1,16,52,17,5
18359,2031,3253,2016-04-12,2,68,14,1,16,52,17,5
18360,2031,5509,2016-04-12,8,17,9,1,16,52,17,4
18361,2031,1493,2016-06-28,8,17,9,3,16,52,17,4
18362,2031,4048,2016-06-28,8,17,9,1,16,52,17,3
18363,2031,1289,2016-06-29,8,17,14,3,16,52,17,4
18364,2031,3926,2016-06-29,8,27,9,1,16,52,17,4
18365,2032,677,2015-11-21,8,17,2,1,6,11,30,4
18366,2032,3926,2016-06-15,2,27,2,1,6,11,30,5
18367,2032,4248,2016-06-15,2,17,2,2,6,11,30,3
18368,2032,1598,2016-06-21,2,17,2,1,6,11,30,4
18369,2032,2035,2016-08-09,2,17,2,1,6,11,30,4
18370,2033,494,2017-11-08,8,17,2,1,6,17,24,4
18371,2033,2391,2017-11-08,2,50,5,1,6,17,24,5
18372,2033,3534,2017-11-08,2,62,5,3,6,17,24,4
18373,2033,237,2017-11-14,5,17,5,1,6,17,24,4
18374,2033,5168,2017-11-14,5,17,2,1,6,17,24,5
18375,2034,224,2017-01-31,6,17,14,1,9,47,17,5
18376,2034,4075,2017-01-31,6,3,9,2,9,47,17,5
18377,2034,2633,2017-02-02,4,62,14,2,9,47,17,3
18378,2034,3434,2017-02-27,2,3,9,1,9,47,17,4
18379,2034,446,2017-03-10,4,46,14,3,9,47,17,3
18380,2034,2805,2017-03-19,5,62,14,1,9,47,17,4
18381,2034,1318,2017-04-09,7,21,20,1,9,47,17,5
18382,2035,1042,2016-03-22,7,46,9,1,8,32,20,5
18383,2035,2578,2016-04-15,6,47,9,1,8,32,20,5
18384,2035,2054,2016-05-12,7,17,9,1,8,32,20,5
18385,2035,4932,2016-05-12,5,17,14,1,8,32,20,4
18386,2035,4394,2016-05-16,7,46,12,1,8,32,20,5
18387,2035,1493,2016-07-13,4,17,9,3,8,32,20,5
18388,2036,297,2016-09-16,7,46,2,1,11,32,15,5
18389,2036,2718,2017-04-20,7,17,2,1,11,32,15,5
18390,2036,5475,2017-05-23,7,17,5,1,11,32,15,4
18391,2036,2227,2017-12-18,7,27,2,1,11,32,15,5
18392,2036,2840,2017-12-18,7,17,5,3,11,32,15,5
18393,2036,3756,2017-12-18,7,17,5,3,11,32,15,5
18394,2037,1385,2014-03-30,7,21,5,1,13,37,17,4
18395,2037,667,2014-08-21,7,21,3,2,13,37,17,5
18396,2037,5370,2015-09-21,7,17,9,1,13,37,17,5
18397,2037,4469,2015-10-07,7,17,10,1,13,37,17,4
18398,2037,4730,2016-08-24,7,21,14,3,13,37,17,5
18399,2038,5017,2014-07-14,4,17,16,1,13,55,21,5
18400,2038,3465,2016-06-29,7,17,23,3,13,55,21,5
18401,2038,5116,2016-07-19,7,17,16,1,13,55,21,4
18402,2038,4939,2016-10-27,4,46,20,3,13,55,21,5
18403,2038,607,2017-01-13,5,46,25,3,13,55,21,5
18404,2039,1756,2017-03-15,5,17,16,1,14,52,29,5
18405,2039,1508,2017-04-18,2,17,14,1,14,52,29,5
18406,2039,1203,2017-04-21,5,47,12,1,14,52,29,5
18407,2039,3501,2017-04-21,6,33,12,1,14,52,29,3
18408,2039,3936,2017-04-21,5,66,12,1,14,52,29,5
18409,2039,5389,2017-04-21,7,17,12,2,14,52,29,5
18410,2039,3583,2017-10-25,4,32,14,2,14,52,29,3
18411,2040,613,2014-10-13,7,17,2,1,6,22,21,4
18412,2040,1647,2015-04-14,4,17,2,1,6,22,21,5
18413,2040,15,2016-01-08,5,17,5,3,6,22,21,4
18414,2040,4185,2016-04-25,8,17,9,1,6,22,21,4
18415,2040,4582,2017-12-06,7,17,5,1,6,22,21,4
18416,2041,4839,2016-08-29,3,21,12,1,11,52,17,5
18417,2041,1020,2016-10-24,7,17,16,3,11,52,17,5
18418,2041,5335,2017-03-20,1,17,9,1,11,52,17,5
18419,2041,4674,2017-05-03,5,21,12,1,11,52,17,5
18420,2041,1232,2017-12-12,3,21,13,1,11,52,17,5
18421,2042,2468,2016-02-29,5,62,9,1,12,42,14,5
18422,2042,3707,2016-02-29,2,24,14,2,12,42,14,1
18423,2042,4805,2016-03-29,7,17,9,1,12,42,14,5
18424,2042,1839,2016-06-16,6,33,5,1,12,42,14,5
18425,2042,2591,2016-06-16,8,45,9,1,12,42,14,5
18426,2042,4867,2016-06-16,8,17,9,1,12,42,14,5
18427,2042,3272,2016-06-29,8,38,9,1,12,42,14,5
18428,2043,486,2015-07-26,7,17,12,3,11,37,14,5
18429,2043,437,2016-09-19,3,21,9,1,11,37,14,5
18430,2043,3576,2016-10-05,5,47,12,3,11,37,14,4
18431,2043,1553,2017-01-23,5,17,9,1,11,37,14,5
18432,2043,1643,2017-01-23,1,17,9,1,11,37,14,4
18433,2043,1831,2017-01-23,1,17,9,3,11,37,14,3
18434,2043,3272,2017-01-23,2,38,9,1,11,37,14,4
18435,2043,1987,2017-06-29,5,17,9,1,11,37,14,4
18436,2044,777,2015-04-06,1,46,9,1,6,31,28,5
18437,2044,1055,2015-09-20,7,21,9,1,6,31,28,5
18438,2044,2897,2015-09-20,4,47,9,1,6,31,28,5
18439,2044,3539,2015-09-20,5,17,9,1,6,31,28,5
18440,2044,5353,2015-10-24,7,17,9,1,6,31,28,4
18441,2044,5212,2016-02-28,5,17,9,1,6,31,28,5
18442,2044,868,2016-04-25,5,17,9,1,6,31,28,5
18443,2044,1593,2016-04-25,4,17,12,1,6,31,28,4
18444,2044,2035,2016-04-25,7,17,9,1,6,31,28,5
18445,2044,5022,2016-04-25,4,17,9,1,6,31,28,3
18446,2045,1451,2016-03-11,6,17,9,1,6,35,21,4
18447,2045,775,2016-03-24,3,17,16,1,6,35,21,4
18448,2045,3752,2016-03-24,8,27,9,1,6,35,21,5
18449,2045,41,2016-06-20,7,17,9,2,6,35,21,5
18450,2045,868,2016-06-20,7,17,9,1,6,35,21,5
18451,2045,5016,2016-06-20,8,17,9,1,6,35,21,5
18452,2045,1841,2016-10-12,8,17,12,1,6,35,21,4
18453,2045,4482,2016-10-12,3,17,9,1,6,35,21,5
18454,2046,3707,2014-10-10,4,24,3,1,11,44,20,5
18455,2046,15,2015-07-13,7,17,5,1,11,44,20,5
18456,2046,3360,2015-10-15,8,2,5,2,11,44,20,4
18457,2046,4606,2015-10-15,1,47,9,1,11,44,20,4
18458,2046,5001,2015-10-15,7,17,9,1,11,44,20,5
18459,2046,2385,2015-11-23,8,2,2,1,11,44,20,4
18460,2046,2564,2015-12-10,8,2,2,1,11,44,20,5
18461,2046,3894,2015-12-10,2,62,5,1,11,44,20,4
18462,2047,957,2017-02-25,3,21,11,1,6,42,21,4
18463,2047,1824,2017-02-25,5,17,9,1,6,42,21,5
18464,2047,4288,2017-05-01,3,46,9,1,6,42,21,5
18465,2047,1394,2017-09-21,3,35,12,1,6,42,21,5
18466,2047,2054,2017-09-21,5,17,12,1,6,42,21,5
18467,2047,4462,2017-09-21,3,17,12,1,6,42,21,5
18468,2047,1099,2017-11-06,3,17,12,1,6,42,21,5
18469,2047,1672,2017-12-09,3,17,9,1,6,42,21,5
18470,2048,451,2016-03-21,2,17,12,1,4,22,30,3
18471,2048,1335,2016-03-21,2,17,9,1,4,22,30,5
18472,2048,5234,2016-03-31,8,17,12,1,4,22,30,5
18473,2048,1782,2016-04-04,2,49,5,2,4,22,30,4
18474,2048,1100,2016-04-07,2,46,9,1,4,22,30,5
18475,2048,1579,2016-05-24,2,47,5,2,4,22,30,4
18476,2048,817,2016-06-15,2,47,9,1,4,22,30,4
18477,2048,4736,2016-06-15,2,17,5,1,4,22,30,5
18478,2048,4525,2017-01-11,1,17,9,3,4,22,30,4
18479,2049,810,2015-12-17,3,17,10,3,13,19,22,5
18480,2049,1253,2015-12-17,4,17,5,1,13,19,22,5
18481,2049,1321,2016-07-15,1,17,2,1,13,19,22,5
18482,2049,5477,2017-02-15,1,17,5,1,13,19,22,5
18483,2049,4187,2017-05-31,4,17,9,1,13,19,22,4
18484,2050,28,2016-02-03,5,17,5,1,12,49,30,4
18485,2050,30,2016-05-09,4,21,24,2,12,49,30,5
18486,2050,533,2016-05-09,5,17,20,1,12,49,30,5
18487,2050,1281,2016-05-09,5,46,20,1,12,49,30,5
18488,2050,1936,2016-05-09,7,21,24,1,12,49,30,4
18489,2050,4838,2016-05-09,6,33,20,2,12,49,30,3
18490,2050,3707,2016-08-19,2,24,20,3,12,49,30,4
18491,2051,4863,2016-08-08,7,17,20,1,7,67,20,4
18492,2051,165,2016-08-30,7,17,16,1,7,67,20,5
18493,2051,300,2017-04-06,3,21,16,1,7,67,20,5
18494,2051,1465,2017-05-17,4,17,16,1,7,67,20,5
18495,2051,1841,2017-05-17,2,17,16,1,7,67,20,4
18496,2052,596,2016-03-16,2,17,5,2,10,20,14,4
18497,2052,1623,2016-05-15,3,17,2,1,10,20,14,5
18498,2052,5253,2016-05-15,2,17,2,3,10,20,14,5
18499,2052,2888,2016-10-07,2,41,5,1,10,20,14,5
18500,2052,3873,2016-10-07,2,24,5,3,10,20,14,4
18501,2052,4673,2016-10-07,5,46,5,2,10,20,14,4
18502,2052,109,2016-11-18,7,17,5,3,10,20,14,5
18503,2052,611,2016-11-18,2,17,5,2,10,20,14,5
18504,2052,794,2016-11-18,3,46,5,3,10,20,14,5
18505,2052,989,2016-11-18,2,17,5,1,10,20,14,5
18506,2052,1258,2016-11-18,2,47,2,1,10,20,14,4
18507,2052,2074,2016-11-18,7,17,5,2,10,20,14,4
18508,2052,2270,2016-11-18,5,27,5,1,10,20,14,3
18509,2052,3492,2016-11-18,5,27,2,1,10,20,14,3
18510,2052,3737,2016-11-18,2,45,5,1,10,20,14,5
18511,2052,4248,2016-11-18,8,17,5,1,10,20,14,5
18512,2052,4261,2016-11-18,5,17,2,1,10,20,14,5
18513,2052,4280,2016-11-18,8,17,2,1,10,20,14,5
18514,2052,4518,2016-11-18,2,17,5,3,10,20,14,5
18515,2052,5252,2016-11-18,3,46,5,2,10,20,14,5
18516,2052,5324,2016-11-18,8,17,5,1,10,20,14,4
18517,2052,5415,2016-11-18,5,17,5,3,10,20,14,4
18518,2052,1690,2017-04-03,1,17,5,3,10,20,14,4
18519,2052,3297,2017-04-03,4,62,9,1,10,20,14,5
18520,2052,4525,2017-04-03,1,17,5,3,10,20,14,4
18521,2052,357,2017-06-01,2,17,9,1,10,20,14,5
18522,2052,792,2017-06-01,4,17,9,3,10,20,14,3
18523,2052,2522,2017-06-01,1,62,5,1,10,20,14,5
18524,2052,3657,2017-06-01,2,48,5,2,10,20,14,5
18525,2052,3923,2017-06-01,2,65,12,3,10,20,14,3
18526,2052,4581,2017-06-01,7,17,5,3,10,20,14,4
18527,2052,5422,2017-06-01,3,17,5,1,10,20,14,5
18528,2052,196,2017-12-21,8,33,5,1,10,20,14,5
18529,2053,1558,2013-06-10,7,17,5,1,7,36,16,5
18530,2053,777,2014-09-27,7,46,9,1,7,36,16,5
18531,2053,1459,2014-10-05,7,46,9,1,7,36,16,5
18532,2053,4588,2015-08-10,5,17,5,2,7,36,16,5
18533,2053,3752,2015-09-02,2,27,5,1,7,36,16,5
18534,2053,1541,2015-09-27,1,46,5,1,7,36,16,4
18535,2053,1452,2015-10-26,5,46,9,3,7,36,16,4
18536,2054,1694,2015-04-10,5,17,16,1,8,37,37,4
18537,2054,1130,2015-06-08,5,46,14,1,8,37,37,5
18538,2054,108,2015-09-13,5,17,14,1,8,37,37,5
